time,sym,src,price,size
2023-04-21D11:43:48.214000000,DELL,L,28.87,3428
2023-04-21D11:43:49.670000000,AAPL,O,25.51,3831
2023-04-21D11:43:51.132000000,GOOG,L,40.85,2082
2023-04-21D11:43:57.131000000,DELL,O,28.83,1367
2023-04-21D11:43:57.750000000,DELL,O,28.86,728
2023-04-21D11:43:59.650000000,AAPL,N,25.47,1134
2023-04-21D11:44:09.817000000,ORCL,O,33.75,280
2023-04-21D11:44:14.431000000,YHOO,N,35.49,2248
2023-04-21D11:44:20.034000000,AAPL,L,25.48,1089
2023-04-21D11:44:22.631000000,MSFT,L,35,2363
2023-04-21D11:44:24.408000000,NOK,N,31.21,3949
2023-04-21D11:44:27.813000000,ORCL,L,33.68,6445
2023-04-21D11:44:28.043000000,ORCL,L,33.71,2661
2023-04-21D11:44:28.529000000,AAPL,L,25.5,658
2023-04-21D11:44:31.227000000,IBM,L,46.77,3444
2023-04-21D11:44:34.068000000,ORCL,L,33.68,3187
2023-04-21D11:44:34.899000000,DELL,O,28.88,2946
2023-04-21D11:44:39.831000000,ORCL,N,33.67,3034
2023-04-21D11:44:42.164000000,GOOG,N,40.88,1388
2023-04-21D11:44:44.735000000,GOOG,N,40.88,1772
2023-04-21D11:44:50.136000000,DELL,N,28.87,5386
2023-04-21D11:44:50.733000000,YHOO,O,35.42,3411
2023-04-21D11:44:51.805000000,MSFT,N,34.96,40
2023-04-21D11:45:00.764000000,ORCL,L,33.7,878
2023-04-21D11:45:02.802000000,DELL,O,28.89,2443
2023-04-21D11:45:05.003000000,GOOG,N,40.86,4974
2023-04-21D11:45:06.135000000,MSFT,O,35.02,5767
2023-04-21D11:45:14.545000000,DELL,L,28.9,5868
2023-04-21D11:45:15.886000000,MSFT,N,34.96,4
2023-04-21D11:45:23.836000000,DELL,L,28.82,5818
2023-04-21D11:45:24.037000000,YHOO,O,35.41,1589
2023-04-21D11:45:33.681000000,GOOG,N,40.9,885
2023-04-21D11:45:35.251000000,AAPL,O,25.58,7588
2023-04-21D11:45:36.677000000,CSCO,L,36.9,5385
2023-04-21D11:45:38.339000000,GOOG,N,40.87,903
2023-04-21D11:45:39.003000000,IBM,L,46.82,7659
2023-04-21D11:45:39.261000000,AAPL,L,25.57,1904
2023-04-21D11:45:39.751000000,DELL,L,28.84,2004
2023-04-21D11:45:41.211000000,GOOG,N,40.86,4406
2023-04-21D11:45:41.621000000,NOK,O,31.25,4319
2023-04-21D11:45:44.339000000,GOOG,N,40.86,377
2023-04-21D11:45:51.842000000,AAPL,L,25.59,7128
2023-04-21D11:45:57.949000000,AAPL,L,25.59,6267
2023-04-21D11:45:59.051000000,AAPL,L,25.63,1162
2023-04-21D11:46:02.785000000,MSFT,L,35.01,2220
2023-04-21D11:46:05.898000000,GOOG,O,40.83,2048
2023-04-21D11:46:06.899000000,ORCL,O,33.7,2055
2023-04-21D11:46:09.250000000,DELL,O,28.87,7013
2023-04-21D11:46:09.761000000,MSFT,O,35.02,2093
2023-04-21D11:46:13.674000000,AAPL,L,25.59,294
2023-04-21D11:46:17.310000000,AAPL,N,25.62,6213
2023-04-21D11:46:18.240000000,MSFT,N,34.97,378
2023-04-21D11:46:23.264000000,NOK,O,31.13,4957
2023-04-21D11:46:27.169000000,AAPL,O,25.61,1115
2023-04-21D11:46:27.542000000,YHOO,L,35.5,622
2023-04-21D11:46:31.237000000,DELL,L,28.81,1251
2023-04-21D11:46:35.657000000,ORCL,L,33.76,3387
2023-04-21D11:46:36.263000000,MSFT,L,35,275
2023-04-21D11:46:39.470000000,MSFT,O,35,2581
2023-04-21D11:46:41.559000000,DELL,N,28.84,2290
2023-04-21D11:46:44.877000000,YHOO,L,35.49,3512
2023-04-21D11:46:54.756000000,YHOO,N,35.43,744
2023-04-21D11:46:55.347000000,IBM,L,46.69,1494
2023-04-21D11:47:00.683000000,DELL,O,28.8,6789
2023-04-21D11:47:05.711000000,NOK,O,31.17,3073
2023-04-21D11:47:10.887000000,MSFT,L,35.03,812
2023-04-21D11:47:11.588000000,CSCO,L,36.75,587
2023-04-21D11:47:12.442000000,DELL,O,28.8,69
2023-04-21D11:47:15.973000000,NOK,O,31.17,2503
2023-04-21D11:47:17.802000000,CSCO,L,36.76,1336
2023-04-21D11:47:21.886000000,YHOO,N,35.44,109
2023-04-21D11:47:27.113000000,DELL,L,28.83,6444
2023-04-21D11:47:31.985000000,IBM,L,46.82,9405
2023-04-21D11:47:33.333000000,DELL,O,28.82,3800
2023-04-21D11:47:35.458000000,MSFT,O,35,1046
2023-04-21D11:47:37.939000000,CSCO,N,36.76,182
2023-04-21D11:47:42.639000000,DELL,O,28.79,5605
2023-04-21D11:47:46.648000000,AAPL,O,25.57,98
2023-04-21D11:47:48.964000000,NOK,L,31.14,1165
2023-04-21D11:47:49.569000000,NOK,L,31.11,436
2023-04-21D11:47:53.768000000,IBM,L,46.88,503
2023-04-21D11:48:02.524000000,CSCO,O,36.78,1956
2023-04-21D11:48:03.066000000,MSFT,N,35.01,2940
2023-04-21D11:48:15.146000000,YHOO,L,35.43,4646
2023-04-21D11:48:24.940000000,NOK,O,31.14,1280
2023-04-21D11:48:26.741000000,CSCO,L,36.8,2024
2023-04-21D11:48:27.714000000,MSFT,L,34.99,929
2023-04-21D11:48:28.330000000,MSFT,N,35.03,114
2023-04-21D11:48:28.429000000,DELL,L,28.83,4982
2023-04-21D11:48:28.697000000,AAPL,L,25.6,2017
2023-04-21D11:48:30.834000000,CSCO,O,36.78,1805
2023-04-21D11:48:31.464000000,YHOO,N,35.45,7749
2023-04-21D11:48:31.915000000,CSCO,L,36.81,7073
2023-04-21D11:48:32.067000000,AAPL,L,25.65,4110
2023-04-21D11:48:37.299000000,ORCL,O,33.83,341
2023-04-21D11:48:38.558000000,AAPL,L,25.61,8169
2023-04-21D11:48:38.871000000,ORCL,O,33.85,5562
2023-04-21D11:48:39.623000000,YHOO,L,35.41,541
2023-04-21D11:48:41.888000000,NOK,L,31.17,297
2023-04-21D11:48:43.915000000,DELL,N,28.79,511
2023-04-21D11:48:45.000000000,YHOO,L,35.47,249
2023-04-21D11:48:58.085000000,IBM,L,46.93,3282
2023-04-21D11:49:01.250000000,IBM,L,46.92,247
2023-04-21D11:49:01.592000000,IBM,L,46.91,5927
2023-04-21D11:49:02.333000000,YHOO,N,35.43,9458
2023-04-21D11:49:09.239000000,GOOG,L,40.88,497
2023-04-21D11:49:09.311000000,ORCL,O,33.88,298
2023-04-21D11:49:09.854000000,ORCL,O,33.85,1101
2023-04-21D11:49:14.663000000,IBM,N,46.91,5386
2023-04-21D11:49:19.456000000,YHOO,L,35.4,5291
2023-04-21D11:49:24.955000000,GOOG,L,40.85,66
2023-04-21D11:49:26.207000000,YHOO,L,35.37,1476
2023-04-21D11:49:31.639000000,CSCO,O,36.78,649
2023-04-21D11:49:32.310000000,IBM,N,46.85,3472
2023-04-21D11:49:34.153000000,AAPL,O,25.57,646
2023-04-21D11:49:46.212000000,CSCO,N,36.73,91
2023-04-21D11:49:49.462000000,IBM,N,46.81,403
2023-04-21D11:49:53.325000000,NOK,O,31.02,6542
2023-04-21D11:49:55.334000000,DELL,O,28.8,60
2023-04-21D11:49:57.000000000,CSCO,L,36.71,6743
2023-04-21D11:49:58.737000000,CSCO,L,36.71,6527
2023-04-21D11:50:01.607000000,AAPL,N,25.58,297
2023-04-21D11:50:02.155000000,ORCL,O,33.87,1788
2023-04-21D11:50:09.903000000,AAPL,L,25.59,3108
2023-04-21D11:50:13.879000000,GOOG,N,40.91,1840
2023-04-21D11:50:14.515000000,IBM,L,46.76,5910
2023-04-21D11:50:16.011000000,IBM,L,46.77,923
2023-04-21D11:50:16.175000000,YHOO,O,35.46,2721
2023-04-21D11:50:17.188000000,YHOO,O,35.47,792
2023-04-21D11:50:19.262000000,NOK,L,31.01,6357
2023-04-21D11:50:19.830000000,YHOO,O,35.5,463
2023-04-21D11:50:19.916000000,CSCO,O,36.71,1320
2023-04-21D11:50:22.084000000,AAPL,O,25.58,840
2023-04-21D11:50:25.022000000,ORCL,O,33.89,1575
2023-04-21D11:50:25.765000000,IBM,L,46.76,6973
2023-04-21D11:50:27.098000000,MSFT,O,35.04,2589
2023-04-21D11:50:28.402000000,NOK,L,31.01,1419
2023-04-21D11:50:28.960000000,NOK,L,30.98,3453
2023-04-21D11:50:31.072000000,ORCL,N,33.96,248
2023-04-21D11:50:38.855000000,MSFT,L,35,1099
2023-04-21D11:50:40.128000000,AAPL,O,25.56,981
2023-04-21D11:50:43.246000000,GOOG,N,40.95,1678
2023-04-21D11:50:45.258000000,CSCO,N,36.72,2725
2023-04-21D11:50:46.099000000,IBM,L,46.84,28
2023-04-21D11:50:46.756000000,NOK,L,30.99,4918
2023-04-21D11:50:55.544000000,IBM,O,46.85,1910
2023-04-21D11:50:56.511000000,CSCO,L,36.77,4199
2023-04-21D11:51:06.473000000,ORCL,L,33.96,2202
2023-04-21D11:51:07.419000000,YHOO,O,35.48,628
2023-04-21D11:51:10.578000000,IBM,L,46.87,3450
2023-04-21D11:51:10.790000000,YHOO,N,35.45,1402
2023-04-21D11:51:11.824000000,YHOO,N,35.48,1250
2023-04-21D11:51:13.560000000,ORCL,O,33.98,385
2023-04-21D11:51:16.884000000,YHOO,N,35.48,772
2023-04-21D11:51:23.646000000,AAPL,O,25.56,2558
2023-04-21D11:51:26.180000000,YHOO,O,35.44,499
2023-04-21D11:51:32.934000000,YHOO,N,35.47,1674
2023-04-21D11:51:33.104000000,CSCO,L,36.76,7569
2023-04-21D11:51:35.944000000,YHOO,N,35.48,655
2023-04-21D11:51:43.285000000,DELL,N,28.79,390
2023-04-21D11:51:45.928000000,ORCL,O,34.02,365
2023-04-21D11:51:50.590000000,DELL,O,28.79,125
2023-04-21D11:51:51.889000000,IBM,O,46.86,717
2023-04-21D11:51:54.407000000,AAPL,N,25.61,4746
2023-04-21D11:51:54.892000000,ORCL,L,33.99,1151
2023-04-21D11:51:56.614000000,ORCL,N,33.94,5111
2023-04-21D11:52:00.283000000,GOOG,N,40.87,2464
2023-04-21D11:52:09.597000000,DELL,L,28.8,9286
2023-04-21D11:52:15.238000000,MSFT,O,34.94,2820
2023-04-21D11:52:15.474000000,IBM,O,46.8,2257
2023-04-21D11:52:20.094000000,NOK,N,30.92,2479
2023-04-21D11:52:20.307000000,MSFT,O,34.91,3302
2023-04-21D11:52:24.763000000,CSCO,L,36.78,1423
2023-04-21D11:52:28.240000000,GOOG,L,40.83,306
2023-04-21D11:52:29.191000000,CSCO,N,36.75,2409
2023-04-21D11:52:29.338000000,MSFT,L,34.89,3990
2023-04-21D11:52:35.078000000,CSCO,L,36.75,2125
2023-04-21D11:52:36.463000000,ORCL,L,33.9,753
2023-04-21D11:52:38.538000000,YHOO,L,35.42,468
2023-04-21D11:52:42.646000000,DELL,L,28.79,263
2023-04-21D11:52:43.270000000,YHOO,O,35.44,949
2023-04-21D11:52:44.486000000,AAPL,N,25.61,473
2023-04-21D11:52:48.718000000,AAPL,N,25.61,5570
2023-04-21D11:52:52.047000000,AAPL,O,25.58,8614
2023-04-21D11:52:52.521000000,ORCL,O,33.9,6564
2023-04-21D11:52:54.923000000,YHOO,N,35.45,6514
2023-04-21D11:52:57.708000000,CSCO,N,36.73,777
2023-04-21D11:52:58.098000000,MSFT,N,34.95,983
2023-04-21D11:52:59.540000000,AAPL,O,25.59,202
2023-04-21D11:53:04.132000000,DELL,L,28.78,2476
2023-04-21D11:53:04.447000000,MSFT,O,34.91,3480
2023-04-21D11:53:05.706000000,ORCL,N,33.93,3639
2023-04-21D11:53:13.733000000,IBM,N,46.9,1697
2023-04-21D11:53:16.436000000,MSFT,N,34.91,849
2023-04-21D11:53:16.786000000,MSFT,N,34.89,3
2023-04-21D11:53:18.470000000,IBM,N,46.9,1180
2023-04-21D11:53:28.324000000,YHOO,O,35.46,1233
2023-04-21D11:53:34.798000000,MSFT,O,34.87,4924
2023-04-21D11:53:36.970000000,AAPL,N,25.62,4698
2023-04-21D11:53:41.326000000,NOK,O,30.92,26
2023-04-21D11:53:44.166000000,AAPL,N,25.6,2230
2023-04-21D11:53:44.486000000,GOOG,O,40.87,3411
2023-04-21D11:53:45.166000000,IBM,N,46.88,5751
2023-04-21D11:53:45.402000000,IBM,N,46.85,1162
2023-04-21D11:53:49.778000000,DELL,O,28.87,313
2023-04-21D11:53:51.820000000,ORCL,O,33.94,1321
2023-04-21D11:53:56.841000000,GOOG,L,40.86,604
2023-04-21D11:53:57.642000000,ORCL,L,33.99,3152
2023-04-21D11:53:59.662000000,CSCO,N,36.7,1478
2023-04-21D11:54:02.827000000,DELL,N,28.79,2256
2023-04-21D11:54:06.825000000,ORCL,L,34.01,1071
2023-04-21D11:54:08.145000000,ORCL,O,33.99,6294
2023-04-21D11:54:18.150000000,AAPL,N,25.6,5200
2023-04-21D11:54:19.338000000,AAPL,L,25.64,592
2023-04-21D11:54:20.893000000,AAPL,L,25.6,1040
2023-04-21D11:54:22.774000000,ORCL,L,34.02,437
2023-04-21D11:54:27.058000000,IBM,L,46.78,21
2023-04-21D11:54:29.970000000,MSFT,L,34.86,4071
2023-04-21D11:54:32.274000000,ORCL,L,34.04,2041
2023-04-21D11:54:33.007000000,GOOG,O,40.81,1289
2023-04-21D11:54:34.759000000,MSFT,L,34.86,8796
2023-04-21D11:54:37.459000000,DELL,N,28.84,1841
2023-04-21D11:54:37.899000000,NOK,L,30.91,36
2023-04-21D11:54:40.713000000,MSFT,N,34.86,8422
2023-04-21D11:54:49.470000000,MSFT,O,34.84,194
2023-04-21D11:54:50.957000000,GOOG,N,40.86,1051
2023-04-21D11:54:51.251000000,IBM,O,46.76,3142
2023-04-21D11:54:53.288000000,NOK,L,30.89,1062
2023-04-21D11:54:54.049000000,MSFT,N,34.87,1794
2023-04-21D11:54:55.755000000,CSCO,L,36.72,4883
2023-04-21D11:54:56.479000000,CSCO,O,36.71,6227
2023-04-21D11:54:58.115000000,GOOG,O,40.86,6938
2023-04-21D11:55:06.750000000,AAPL,N,25.62,2595
2023-04-21D11:55:08.353000000,IBM,O,46.74,3537
2023-04-21D11:55:08.502000000,NOK,N,30.87,2961
2023-04-21D11:55:16.007000000,NOK,N,30.92,6244
2023-04-21D11:55:19.454000000,GOOG,N,40.98,6435
2023-04-21D11:55:20.065000000,AAPL,L,25.59,21
2023-04-21D11:55:21.446000000,IBM,L,46.74,729
2023-04-21D11:55:25.738000000,CSCO,N,36.74,690
2023-04-21D11:55:33.277000000,NOK,L,30.9,458
2023-04-21D11:55:33.794000000,MSFT,O,34.81,893
2023-04-21D11:55:35.807000000,CSCO,L,36.68,2902
2023-04-21D11:55:36.582000000,YHOO,L,35.58,1701
2023-04-21D11:55:38.009000000,IBM,N,46.79,518
2023-04-21D11:55:39.197000000,AAPL,L,25.63,5004
2023-04-21D11:55:39.631000000,NOK,L,30.88,2361
2023-04-21D11:55:43.687000000,GOOG,O,40.97,997
2023-04-21D11:55:48.915000000,NOK,O,30.93,1989
2023-04-21D11:55:49.162000000,NOK,O,30.93,2096
2023-04-21D11:55:57.775000000,CSCO,L,36.69,2634
2023-04-21D11:55:58.023000000,DELL,N,28.83,1636
2023-04-21D11:56:00.575000000,DELL,O,28.76,1023
2023-04-21D11:56:07.371000000,NOK,L,30.91,2772
2023-04-21D11:56:11.689000000,DELL,O,28.79,5327
2023-04-21D11:56:12.519000000,YHOO,N,35.57,3653
2023-04-21D11:56:21.323000000,CSCO,O,36.69,6263
2023-04-21D11:56:23.112000000,GOOG,L,41,725
2023-04-21D11:56:30.147000000,CSCO,N,36.7,5942
2023-04-21D11:56:31.196000000,GOOG,N,40.96,699
2023-04-21D11:56:34.929000000,DELL,O,28.78,2542
2023-04-21D11:56:35.826000000,CSCO,N,36.75,348
2023-04-21D11:56:36.220000000,ORCL,O,34.07,1591
2023-04-21D11:56:36.574000000,NOK,O,30.96,1332
2023-04-21D11:56:38.591000000,MSFT,L,34.85,511
2023-04-21D11:56:51.606000000,CSCO,O,36.77,1532
2023-04-21D11:56:51.710000000,YHOO,L,35.52,1669
2023-04-21D11:56:55.864000000,CSCO,O,36.77,1954
2023-04-21D11:56:58.615000000,MSFT,L,34.86,3393
2023-04-21D11:57:04.078000000,NOK,O,30.88,1916
2023-04-21D11:57:05.882000000,IBM,L,46.94,358
2023-04-21D11:57:06.663000000,AAPL,O,25.69,6907
2023-04-21D11:57:15.515000000,YHOO,O,35.47,1841
2023-04-21D11:57:17.643000000,ORCL,O,34.07,4564
2023-04-21D11:57:18.112000000,DELL,O,28.73,2742
2023-04-21D11:57:24.651000000,MSFT,N,34.84,961
2023-04-21D11:57:25.202000000,DELL,L,28.77,1776
2023-04-21D11:57:25.540000000,DELL,L,28.77,359
2023-04-21D11:57:26.103000000,GOOG,N,40.92,2484
2023-04-21D11:57:26.396000000,CSCO,O,36.72,2567
2023-04-21D11:57:29.857000000,IBM,N,47,306
2023-04-21D11:57:39.362000000,YHOO,O,35.49,1498
2023-04-21D11:57:43.150000000,ORCL,O,34.1,678
2023-04-21D11:57:43.191000000,YHOO,O,35.47,478
2023-04-21D11:57:44.262000000,IBM,L,46.99,997
2023-04-21D11:57:47.598000000,DELL,N,28.78,3393
2023-04-21D11:57:50.621000000,ORCL,L,34.11,3838
2023-04-21D11:57:50.676000000,CSCO,N,36.71,3638
2023-04-21D11:57:52.229000000,IBM,L,46.99,2237
2023-04-21D11:57:53.867000000,CSCO,N,36.71,812
2023-04-21D11:57:54.984000000,AAPL,N,25.65,4436
2023-04-21D11:57:55.819000000,AAPL,L,25.66,365
2023-04-21D11:57:58.338000000,YHOO,O,35.52,908
2023-04-21D11:58:03.638000000,MSFT,L,34.88,2675
2023-04-21D11:58:05.492000000,CSCO,L,36.74,6395
2023-04-21D11:58:08.148000000,GOOG,L,40.92,2383
2023-04-21D11:58:25.584000000,CSCO,N,36.69,2552
2023-04-21D11:58:27.554000000,MSFT,N,34.81,1200
2023-04-21D11:58:27.578000000,GOOG,L,40.96,2065
2023-04-21D11:58:30.868000000,DELL,O,28.77,925
2023-04-21D11:58:35.083000000,GOOG,N,40.99,1937
2023-04-21D11:58:40.585000000,IBM,L,47.02,1290
2023-04-21D11:58:42.241000000,AAPL,N,25.65,1069
2023-04-21D11:58:47.763000000,MSFT,L,34.77,3349
2023-04-21D11:58:50.446000000,MSFT,O,34.82,1952
2023-04-21D11:58:50.775000000,DELL,N,28.77,3834
2023-04-21D11:58:56.548000000,ORCL,L,34.14,1846
2023-04-21D11:58:57.232000000,YHOO,N,35.52,392
2023-04-21D11:59:09.603000000,IBM,N,47.08,452
2023-04-21D11:59:13.537000000,AAPL,O,25.64,4296
2023-04-21D11:59:17.079000000,YHOO,L,35.56,1365
2023-04-21D11:59:17.839000000,NOK,N,31,2118
2023-04-21D11:59:19.211000000,GOOG,L,41.04,3958
2023-04-21D11:59:31.211000000,DELL,L,28.8,23
2023-04-21D11:59:31.573000000,GOOG,O,41,268
2023-04-21D11:59:33.246000000,DELL,N,28.78,1638
2023-04-21D11:59:37.049000000,YHOO,O,35.52,5586
2023-04-21D11:59:37.218000000,MSFT,N,34.76,2270
2023-04-21D11:59:39.671000000,MSFT,L,34.73,2321
2023-04-21D11:59:47.769000000,ORCL,N,34.22,2164
2023-04-21D11:59:50.443000000,ORCL,N,34.22,997
2023-04-21D11:59:53.113000000,GOOG,O,41.03,8456
2023-04-21D11:59:54.049000000,CSCO,N,36.57,1032
2023-04-21D11:59:54.284000000,IBM,L,47.18,2537
2023-04-21D11:59:57.178000000,ORCL,N,34.2,206
2023-04-21D11:59:59.834000000,GOOG,O,41.05,2888
2023-04-21D12:00:02.033000000,ORCL,O,34.21,7918
2023-04-21D12:00:02.351000000,ORCL,O,34.2,1961
2023-04-21D12:00:04.643000000,CSCO,O,36.53,4503
2023-04-21D12:00:08.201000000,NOK,N,30.89,4171
2023-04-21D12:00:14.299000000,IBM,L,47.19,1126
2023-04-21D12:00:18.777000000,NOK,N,30.94,3885
2023-04-21D12:00:20.591000000,AAPL,L,25.62,3946
2023-04-21D12:00:22.378000000,NOK,N,30.92,571
2023-04-21D12:00:23.590000000,ORCL,N,34.27,3228
2023-04-21D12:00:30.005000000,AAPL,O,25.66,509
2023-04-21D12:00:31.135000000,CSCO,L,36.55,7009
2023-04-21D12:00:31.773000000,MSFT,L,34.83,2017
2023-04-21D12:00:32.643000000,MSFT,L,34.83,3664
2023-04-21D12:00:33.000000000,MSFT,O,34.82,6863
2023-04-21D12:00:33.747000000,DELL,O,28.71,2491
2023-04-21D12:00:35.671000000,GOOG,L,41.04,708
2023-04-21D12:00:42.691000000,AAPL,L,25.62,5652
2023-04-21D12:00:48.674000000,CSCO,L,36.58,4395
2023-04-21D12:00:50.559000000,ORCL,L,34.23,5672
2023-04-21D12:00:52.274000000,MSFT,O,34.78,5662
2023-04-21D12:00:57.526000000,DELL,L,28.76,1072
2023-04-21D12:01:07.288000000,ORCL,O,34.29,246
2023-04-21D12:01:07.448000000,DELL,O,28.74,125
2023-04-21D12:01:13.939000000,MSFT,N,34.8,4359
2023-04-21D12:01:15.310000000,NOK,L,30.92,4224
2023-04-21D12:01:16.840000000,YHOO,N,35.55,69
2023-04-21D12:01:20.771000000,MSFT,L,34.84,1372
2023-04-21D12:01:23.733000000,CSCO,N,36.56,1986
2023-04-21D12:01:24.001000000,IBM,O,47.31,3800
2023-04-21D12:01:24.862000000,MSFT,L,34.83,7216
2023-04-21D12:01:26.100000000,CSCO,O,36.58,2144
2023-04-21D12:01:29.065000000,IBM,N,47.27,4994
2023-04-21D12:01:31.548000000,CSCO,O,36.55,247
2023-04-21D12:01:32.529000000,YHOO,L,35.55,1961
2023-04-21D12:01:37.816000000,ORCL,N,34.25,43
2023-04-21D12:01:40.982000000,NOK,L,30.92,1809
2023-04-21D12:01:43.065000000,MSFT,N,34.82,2055
2023-04-21D12:01:44.486000000,AAPL,O,25.61,1366
2023-04-21D12:01:44.539000000,CSCO,O,36.55,1234
2023-04-21D12:01:45.596000000,ORCL,N,34.23,128
2023-04-21D12:01:46.474000000,GOOG,N,41.07,669
2023-04-21D12:01:48.380000000,DELL,O,28.72,1310
2023-04-21D12:01:51.716000000,MSFT,O,34.74,1673
2023-04-21D12:01:51.869000000,AAPL,N,25.67,948
2023-04-21D12:01:53.281000000,AAPL,L,25.66,2608
2023-04-21D12:01:53.881000000,CSCO,L,36.58,898
2023-04-21D12:01:55.172000000,ORCL,N,34.25,458
2023-04-21D12:01:55.297000000,MSFT,N,34.75,893
2023-04-21D12:02:00.831000000,DELL,O,28.72,1152
2023-04-21D12:02:01.412000000,CSCO,N,36.56,2753
2023-04-21D12:02:09.043000000,IBM,L,47.28,748
2023-04-21D12:02:09.066000000,MSFT,O,34.74,956
2023-04-21D12:02:12.234000000,AAPL,L,25.66,1092
2023-04-21D12:02:16.462000000,AAPL,N,25.68,1554
2023-04-21D12:02:16.820000000,GOOG,N,41.01,935
2023-04-21D12:02:17.588000000,DELL,L,28.69,1544
2023-04-21D12:02:18.294000000,AAPL,N,25.68,1858
2023-04-21D12:02:29.665000000,IBM,O,47.33,223
2023-04-21D12:02:33.932000000,GOOG,L,41.09,4561
2023-04-21D12:02:34.816000000,DELL,L,28.71,168
2023-04-21D12:02:39.131000000,ORCL,O,34.25,3228
2023-04-21D12:02:39.699000000,YHOO,O,35.62,1521
2023-04-21D12:02:43.953000000,DELL,O,28.68,350
2023-04-21D12:02:44.843000000,DELL,O,28.66,1469
2023-04-21D12:02:49.807000000,ORCL,L,34.3,5229
2023-04-21D12:02:59.755000000,AAPL,N,25.66,359
2023-04-21D12:02:59.931000000,CSCO,O,36.66,3472
2023-04-21D12:03:05.571000000,DELL,L,28.64,4382
2023-04-21D12:03:08.346000000,AAPL,L,25.62,3787
2023-04-21D12:03:12.861000000,ORCL,L,34.24,2924
2023-04-21D12:03:13.193000000,NOK,L,30.92,529
2023-04-21D12:03:15.250000000,ORCL,L,34.24,2703
2023-04-21D12:03:17.292000000,YHOO,L,35.67,4450
2023-04-21D12:03:18.569000000,MSFT,L,34.71,1138
2023-04-21D12:03:22.080000000,GOOG,N,41.09,262
2023-04-21D12:03:23.132000000,YHOO,L,35.66,3244
2023-04-21D12:03:24.949000000,CSCO,L,36.69,1053
2023-04-21D12:03:27.346000000,ORCL,L,34.27,5893
2023-04-21D12:03:32.016000000,DELL,O,28.63,4869
2023-04-21D12:03:42.132000000,CSCO,N,36.67,4461
2023-04-21D12:03:45.178000000,CSCO,L,36.69,640
2023-04-21D12:03:47.627000000,DELL,O,28.63,2498
2023-04-21D12:03:50.942000000,IBM,L,47.27,3868
2023-04-21D12:03:51.266000000,NOK,O,30.9,971
2023-04-21D12:03:53.319000000,AAPL,N,25.68,6111
2023-04-21D12:03:59.647000000,MSFT,O,34.7,2151
2023-04-21D12:04:01.293000000,IBM,O,47.3,363
2023-04-21D12:04:02.967000000,ORCL,L,34.27,9434
2023-04-21D12:04:04.936000000,AAPL,L,25.63,4043
2023-04-21D12:04:09.108000000,ORCL,L,34.26,1137
2023-04-21D12:04:25.997000000,CSCO,O,36.62,194
2023-04-21D12:04:27.690000000,CSCO,L,36.64,2427
2023-04-21D12:04:29.445000000,ORCL,N,34.25,3810
2023-04-21D12:04:31.650000000,AAPL,L,25.65,3703
2023-04-21D12:04:35.239000000,DELL,O,28.66,5527
2023-04-21D12:04:37.808000000,IBM,N,47.28,2050
2023-04-21D12:04:39.177000000,NOK,O,30.95,550
2023-04-21D12:04:40.063000000,IBM,O,47.31,4580
2023-04-21D12:04:45.810000000,IBM,N,47.31,57
2023-04-21D12:04:49.321000000,GOOG,N,41.08,1178
2023-04-21D12:04:49.704000000,AAPL,L,25.66,4449
2023-04-21D12:04:50.613000000,AAPL,L,25.65,2056
2023-04-21D12:05:01.460000000,CSCO,O,36.66,1980
2023-04-21D12:05:03.103000000,ORCL,N,34.31,1689
2023-04-21D12:05:16.141000000,ORCL,N,34.34,918
2023-04-21D12:05:16.894000000,GOOG,N,41.14,3615
2023-04-21D12:05:18.354000000,DELL,N,28.66,7231
2023-04-21D12:05:19.986000000,MSFT,L,34.69,6930
2023-04-21D12:05:26.693000000,CSCO,N,36.77,4928
2023-04-21D12:05:29.983000000,NOK,N,30.92,2890
2023-04-21D12:05:35.409000000,ORCL,N,34.34,2609
2023-04-21D12:05:36.573000000,YHOO,O,35.56,4897
2023-04-21D12:05:53.585000000,ORCL,O,34.31,2808
2023-04-21D12:05:58.255000000,IBM,O,47.28,3356
2023-04-21D12:06:05.787000000,CSCO,L,36.75,284
2023-04-21D12:06:06.047000000,AAPL,N,25.6,5033
2023-04-21D12:06:08.984000000,NOK,O,30.98,9433
2023-04-21D12:06:11.755000000,IBM,L,47.28,848
2023-04-21D12:06:12.193000000,CSCO,L,36.72,531
2023-04-21D12:06:19.628000000,NOK,O,30.97,3265
2023-04-21D12:06:20.911000000,ORCL,L,34.23,13
2023-04-21D12:06:21.720000000,NOK,N,30.98,2494
2023-04-21D12:06:25.893000000,MSFT,N,34.63,2114
2023-04-21D12:06:26.369000000,MSFT,N,34.63,302
2023-04-21D12:06:28.108000000,GOOG,L,41.16,4254
2023-04-21D12:06:34.520000000,IBM,L,47.12,596
2023-04-21D12:06:43.782000000,YHOO,O,35.6,3071
2023-04-21D12:06:44.394000000,YHOO,O,35.58,3173
2023-04-21D12:06:49.066000000,GOOG,O,41.21,178
2023-04-21D12:06:51.656000000,AAPL,L,25.55,7156
2023-04-21D12:06:55.312000000,MSFT,O,34.6,5343
2023-04-21D12:06:59.279000000,CSCO,N,36.7,1597
2023-04-21D12:07:02.032000000,DELL,N,28.73,1998
2023-04-21D12:07:03.504000000,NOK,L,31,2692
2023-04-21D12:07:03.567000000,AAPL,N,25.57,244
