time,sym,src,price,size
2023-04-21D13:00:48.347000000,NOK,O,30.39,504
2023-04-21D13:00:49.562000000,NOK,O,30.41,4065
2023-04-21D13:00:50.831000000,DELL,L,28.36,19
2023-04-21D13:00:52.577000000,ORCL,N,32.77,1535
2023-04-21D13:00:54.479000000,IBM,O,46.22,2262
2023-04-21D13:01:04.208000000,GOOG,L,42.62,7996
2023-04-21D13:01:04.265000000,NOK,O,30.38,4475
2023-04-21D13:01:07.712000000,MSFT,O,35.87,270
2023-04-21D13:01:12.249000000,AAPL,L,25.77,3017
2023-04-21D13:01:18.442000000,MSFT,N,35.86,290
2023-04-21D13:01:23.986000000,CSCO,O,37.85,1265
2023-04-21D13:01:27.271000000,YHOO,N,35.06,7741
2023-04-21D13:01:30.367000000,DELL,O,28.42,5567
2023-04-21D13:01:35.202000000,NOK,O,30.42,30
2023-04-21D13:01:44.176000000,IBM,N,46.19,2029
2023-04-21D13:01:48.722000000,AAPL,O,25.72,2167
2023-04-21D13:01:49.169000000,AAPL,N,25.71,1022
2023-04-21D13:01:49.353000000,CSCO,N,37.93,978
2023-04-21D13:01:50.408000000,CSCO,L,37.92,2619
2023-04-21D13:01:52.574000000,IBM,N,46.16,1161
2023-04-21D13:01:54.800000000,GOOG,N,42.73,5359
2023-04-21D13:01:55.028000000,CSCO,O,37.95,4525
2023-04-21D13:01:55.514000000,GOOG,N,42.73,1392
2023-04-21D13:01:56.140000000,ORCL,N,32.8,210
2023-04-21D13:02:00.372000000,AAPL,N,25.72,890
2023-04-21D13:02:01.059000000,DELL,N,28.39,1958
2023-04-21D13:02:05.384000000,DELL,O,28.39,1622
2023-04-21D13:02:09.059000000,NOK,O,30.41,6126
2023-04-21D13:02:09.434000000,DELL,N,28.38,446
2023-04-21D13:02:11.711000000,NOK,O,30.44,6739
2023-04-21D13:02:12.169000000,ORCL,O,32.8,2765
2023-04-21D13:02:18.659000000,AAPL,L,25.72,6941
2023-04-21D13:02:19.541000000,IBM,O,46.16,3320
2023-04-21D13:02:19.701000000,MSFT,N,35.82,3243
2023-04-21D13:02:28.198000000,AAPL,N,25.76,4805
2023-04-21D13:02:40.566000000,YHOO,O,35.04,1506
2023-04-21D13:02:41.384000000,CSCO,L,38,74
2023-04-21D13:02:48.899000000,YHOO,N,35.03,9
2023-04-21D13:02:52.374000000,GOOG,N,42.63,6292
2023-04-21D13:03:01.025000000,DELL,O,28.4,6192
2023-04-21D13:03:09.140000000,NOK,O,30.39,452
2023-04-21D13:03:24.431000000,ORCL,N,32.87,2569
2023-04-21D13:03:28.945000000,CSCO,N,37.97,2038
2023-04-21D13:03:30.604000000,AAPL,L,25.77,6481
2023-04-21D13:03:31.234000000,AAPL,L,25.74,4287
2023-04-21D13:03:33.027000000,CSCO,N,37.97,2671
2023-04-21D13:03:33.299000000,NOK,N,30.42,687
2023-04-21D13:03:45.113000000,YHOO,O,35.07,4041
2023-04-21D13:03:47.256000000,NOK,L,30.42,4320
2023-04-21D13:03:48.300000000,MSFT,L,35.84,6185
2023-04-21D13:04:10.028000000,NOK,L,30.39,5780
2023-04-21D13:04:11.276000000,GOOG,L,42.59,5732
2023-04-21D13:04:11.435000000,AAPL,N,25.75,8030
2023-04-21D13:04:13.575000000,ORCL,N,32.83,1680
2023-04-21D13:04:15.713000000,CSCO,L,37.93,7114
2023-04-21D13:04:17.510000000,GOOG,L,42.57,1359
2023-04-21D13:04:20.582000000,MSFT,L,35.78,1078
2023-04-21D13:04:20.992000000,YHOO,N,35.04,4965
2023-04-21D13:04:24.268000000,YHOO,N,35.04,5258
2023-04-21D13:04:28.579000000,AAPL,L,25.71,102
2023-04-21D13:04:29.971000000,IBM,L,46.23,1144
2023-04-21D13:04:33.660000000,CSCO,O,37.98,5478
2023-04-21D13:04:40.363000000,NOK,N,30.38,24
2023-04-21D13:04:45.806000000,YHOO,N,35.1,813
2023-04-21D13:04:46.845000000,NOK,N,30.41,3379
2023-04-21D13:04:53.270000000,NOK,N,30.44,7001
2023-04-21D13:04:54.791000000,NOK,N,30.41,5153
2023-04-21D13:04:57.211000000,YHOO,O,35.09,5118
2023-04-21D13:04:58.446000000,GOOG,L,42.66,348
2023-04-21D13:04:58.880000000,IBM,O,46.15,2309
2023-04-21D13:05:02.491000000,GOOG,O,42.66,3746
2023-04-21D13:05:04.189000000,GOOG,O,42.61,608
2023-04-21D13:05:04.267000000,GOOG,O,42.63,1901
2023-04-21D13:05:11.572000000,NOK,N,30.45,6616
2023-04-21D13:05:12.298000000,MSFT,O,35.77,1237
2023-04-21D13:05:14.074000000,AAPL,L,25.8,1962
2023-04-21D13:05:14.663000000,MSFT,L,35.76,2010
2023-04-21D13:05:17.745000000,IBM,L,46.14,1807
2023-04-21D13:05:18.878000000,DELL,O,28.38,2451
2023-04-21D13:05:26.320000000,MSFT,N,35.76,4741
2023-04-21D13:05:30.422000000,CSCO,L,37.97,3917
2023-04-21D13:05:30.668000000,MSFT,O,35.76,5691
2023-04-21D13:05:35.956000000,YHOO,L,35.07,2134
2023-04-21D13:05:36.339000000,GOOG,O,42.7,2494
2023-04-21D13:05:37.277000000,GOOG,L,42.69,846
2023-04-21D13:05:37.417000000,YHOO,L,35.07,2402
2023-04-21D13:05:43.720000000,MSFT,O,35.83,792
2023-04-21D13:05:45.903000000,GOOG,L,42.69,1173
2023-04-21D13:05:47.357000000,AAPL,N,25.72,1925
2023-04-21D13:05:49.466000000,ORCL,N,32.89,9221
2023-04-21D13:06:00.327000000,YHOO,L,35.05,3743
2023-04-21D13:06:05.467000000,AAPL,L,25.77,98
2023-04-21D13:06:07.528000000,CSCO,N,37.93,1909
2023-04-21D13:06:09.677000000,NOK,N,30.41,1708
2023-04-21D13:06:10.398000000,ORCL,O,32.97,130
2023-04-21D13:06:13.153000000,ORCL,O,32.97,1215
2023-04-21D13:06:19.085000000,GOOG,N,42.73,8203
2023-04-21D13:06:26.614000000,GOOG,O,42.72,4833
2023-04-21D13:06:27.921000000,YHOO,L,35.06,1657
2023-04-21D13:06:28.054000000,DELL,N,28.33,136
2023-04-21D13:06:30.725000000,GOOG,O,42.72,3023
2023-04-21D13:06:31.321000000,NOK,O,30.39,3004
2023-04-21D13:06:35.000000000,MSFT,N,35.89,3637
2023-04-21D13:06:35.355000000,CSCO,L,37.89,93
2023-04-21D13:06:39.028000000,IBM,O,46.01,2819
2023-04-21D13:06:39.467000000,MSFT,N,35.93,2831
2023-04-21D13:06:39.550000000,DELL,L,28.32,3119
2023-04-21D13:06:39.706000000,GOOG,O,42.74,2549
2023-04-21D13:06:43.886000000,CSCO,N,37.95,1139
2023-04-21D13:06:49.704000000,GOOG,O,42.78,572
2023-04-21D13:06:51.363000000,DELL,N,28.34,2952
2023-04-21D13:07:00.286000000,MSFT,O,35.87,1409
2023-04-21D13:07:00.514000000,GOOG,N,42.72,2727
2023-04-21D13:07:01.932000000,AAPL,N,25.7,113
2023-04-21D13:07:02.060000000,YHOO,O,35.08,4338
2023-04-21D13:07:08.028000000,CSCO,N,37.9,3666
2023-04-21D13:07:09.373000000,AAPL,O,25.73,511
2023-04-21D13:07:11.643000000,GOOG,N,42.74,7589
2023-04-21D13:07:13.403000000,MSFT,O,35.88,352
2023-04-21D13:07:14.672000000,NOK,N,30.36,2741
2023-04-21D13:07:17.298000000,ORCL,O,32.91,3238
2023-04-21D13:07:20.455000000,ORCL,N,32.9,3210
2023-04-21D13:07:28.004000000,GOOG,L,42.73,159
2023-04-21D13:07:29.646000000,ORCL,O,32.87,4475
2023-04-21D13:07:30.260000000,MSFT,N,35.88,670
2023-04-21D13:07:34.711000000,AAPL,L,25.75,2455
2023-04-21D13:07:35.605000000,NOK,L,30.34,3770
2023-04-21D13:07:38.135000000,GOOG,N,42.72,6515
2023-04-21D13:07:57.391000000,GOOG,L,42.76,4421
2023-04-21D13:07:58.538000000,YHOO,O,35.1,3837
2023-04-21D13:07:59.915000000,DELL,O,28.38,6140
2023-04-21D13:08:01.611000000,DELL,O,28.33,557
2023-04-21D13:08:01.959000000,IBM,O,46.17,2828
2023-04-21D13:08:06.139000000,GOOG,O,42.75,569
2023-04-21D13:08:06.284000000,CSCO,N,37.92,614
2023-04-21D13:08:07.024000000,NOK,L,30.34,2825
2023-04-21D13:08:10.505000000,AAPL,O,25.69,8426
2023-04-21D13:08:12.280000000,DELL,L,28.35,500
2023-04-21D13:08:14.173000000,NOK,L,30.38,3474
2023-04-21D13:08:15.817000000,AAPL,O,25.69,1349
2023-04-21D13:08:20.576000000,CSCO,N,37.88,3613
2023-04-21D13:08:26.683000000,AAPL,L,25.7,2311
2023-04-21D13:08:34.384000000,MSFT,O,35.87,5099
2023-04-21D13:08:36.689000000,GOOG,O,42.66,2833
2023-04-21D13:08:39.655000000,AAPL,O,25.69,352
2023-04-21D13:08:48.198000000,NOK,N,30.37,949
2023-04-21D13:08:54.318000000,AAPL,N,25.66,3218
2023-04-21D13:08:56.575000000,MSFT,L,35.9,2003
2023-04-21D13:09:01.823000000,IBM,O,46.13,1121
2023-04-21D13:09:03.842000000,AAPL,O,25.67,7486
2023-04-21D13:09:05.034000000,YHOO,O,35.04,4396
2023-04-21D13:09:12.497000000,CSCO,O,37.93,749
2023-04-21D13:09:12.598000000,DELL,N,28.39,6152
2023-04-21D13:09:18.031000000,AAPL,L,25.66,3880
2023-04-21D13:09:20.455000000,IBM,O,46.09,3864
2023-04-21D13:09:22.927000000,YHOO,L,35.08,3141
2023-04-21D13:09:24.985000000,DELL,L,28.42,621
2023-04-21D13:09:27.655000000,CSCO,N,37.94,4032
2023-04-21D13:09:29.367000000,DELL,O,28.43,247
2023-04-21D13:09:33.232000000,AAPL,N,25.64,919
2023-04-21D13:09:40.376000000,MSFT,N,35.92,552
2023-04-21D13:09:40.399000000,ORCL,N,32.97,757
2023-04-21D13:09:41.222000000,AAPL,N,25.66,83
2023-04-21D13:09:41.673000000,MSFT,N,35.92,760
2023-04-21D13:09:42.108000000,NOK,O,30.49,7489
2023-04-21D13:09:43.840000000,NOK,N,30.47,6297
2023-04-21D13:09:49.456000000,MSFT,O,35.93,6823
2023-04-21D13:09:50.345000000,NOK,L,30.46,2472
2023-04-21D13:09:58.379000000,ORCL,O,32.96,512
2023-04-21D13:09:59.637000000,AAPL,N,25.68,578
2023-04-21D13:10:00.716000000,CSCO,N,37.92,770
2023-04-21D13:10:09.939000000,ORCL,L,33,3725
2023-04-21D13:10:10.727000000,ORCL,L,33,2873
2023-04-21D13:10:11.973000000,YHOO,N,35.12,1222
2023-04-21D13:10:15.681000000,DELL,L,28.36,1409
2023-04-21D13:10:22.786000000,IBM,L,46.04,5838
2023-04-21D13:10:28.531000000,AAPL,O,25.68,5173
2023-04-21D13:10:32.696000000,CSCO,L,37.87,1190
2023-04-21D13:10:35.533000000,AAPL,N,25.67,640
2023-04-21D13:10:40.447000000,NOK,O,30.45,5623
2023-04-21D13:10:48.664000000,NOK,L,30.42,533
2023-04-21D13:10:55.159000000,CSCO,L,37.87,1217
2023-04-21D13:10:55.943000000,AAPL,L,25.64,7069
2023-04-21D13:11:01.374000000,GOOG,N,42.79,1217
2023-04-21D13:11:01.534000000,GOOG,N,42.79,682
2023-04-21D13:11:02.601000000,IBM,N,45.97,4991
2023-04-21D13:11:10.200000000,NOK,N,30.43,4015
2023-04-21D13:11:13.526000000,YHOO,L,35.16,1810
2023-04-21D13:11:14.729000000,GOOG,O,42.78,2524
2023-04-21D13:11:16.307000000,IBM,O,46.01,186
2023-04-21D13:11:18.101000000,ORCL,N,33.13,2057
2023-04-21D13:11:18.563000000,MSFT,N,35.98,2364
2023-04-21D13:11:22.159000000,GOOG,O,42.78,355
2023-04-21D13:11:23.469000000,IBM,N,46,6103
2023-04-21D13:11:26.060000000,ORCL,O,33.15,206
2023-04-21D13:11:33.068000000,MSFT,L,36,1070
2023-04-21D13:11:33.740000000,MSFT,L,36,1250
2023-04-21D13:11:36.098000000,GOOG,N,42.76,542
2023-04-21D13:11:37.884000000,NOK,N,30.45,387
2023-04-21D13:11:38.277000000,ORCL,N,33.13,19
2023-04-21D13:11:42.973000000,IBM,N,45.98,566
2023-04-21D13:11:48.507000000,YHOO,N,35.11,3564
2023-04-21D13:11:55.779000000,MSFT,O,36.03,59
2023-04-21D13:11:58.724000000,MSFT,O,36.08,3710
2023-04-21D13:12:00.042000000,IBM,L,46,723
2023-04-21D13:12:01.086000000,NOK,N,30.39,673
2023-04-21D13:12:01.298000000,MSFT,N,36.08,760
2023-04-21D13:12:02.322000000,CSCO,N,37.99,2975
2023-04-21D13:12:03.840000000,AAPL,O,25.63,1145
2023-04-21D13:12:06.741000000,YHOO,N,35.09,2332
2023-04-21D13:12:08.157000000,IBM,O,46.07,3110
2023-04-21D13:12:09.108000000,ORCL,L,33.1,4913
2023-04-21D13:12:09.182000000,ORCL,L,33.1,4655
2023-04-21D13:12:10.523000000,DELL,L,28.27,1518
2023-04-21D13:12:14.484000000,GOOG,O,42.73,1877
2023-04-21D13:12:15.106000000,DELL,N,28.28,3346
2023-04-21D13:12:23.646000000,IBM,L,46.11,1323
2023-04-21D13:12:26.033000000,AAPL,L,25.66,379
2023-04-21D13:12:27.767000000,GOOG,L,42.72,2402
2023-04-21D13:12:27.837000000,NOK,L,30.38,656
2023-04-21D13:12:31.109000000,CSCO,O,37.99,214
2023-04-21D13:12:34.593000000,NOK,N,30.43,558
2023-04-21D13:12:37.215000000,ORCL,L,33.15,4843
2023-04-21D13:12:37.533000000,MSFT,L,36.05,4442
2023-04-21D13:12:37.577000000,IBM,O,46.15,3224
2023-04-21D13:12:38.829000000,MSFT,L,36.01,1418
2023-04-21D13:12:41.422000000,MSFT,L,36.02,329
2023-04-21D13:12:41.541000000,NOK,O,30.42,2317
2023-04-21D13:12:54.192000000,CSCO,O,37.99,1178
2023-04-21D13:12:57.435000000,NOK,L,30.45,1372
2023-04-21D13:13:00.943000000,IBM,L,46.17,806
2023-04-21D13:13:03.436000000,MSFT,L,36.02,354
2023-04-21D13:13:04.882000000,AAPL,O,25.63,7874
2023-04-21D13:13:07.625000000,DELL,N,28.34,138
2023-04-21D13:13:12.253000000,DELL,N,28.34,1189
2023-04-21D13:13:13.823000000,GOOG,N,42.83,6212
2023-04-21D13:13:15.283000000,DELL,L,28.33,61
2023-04-21D13:13:17.829000000,MSFT,O,35.99,913
2023-04-21D13:13:17.858000000,IBM,O,46.17,3959
2023-04-21D13:13:19.802000000,YHOO,O,35.1,4011
2023-04-21D13:13:21.502000000,DELL,O,28.33,2419
2023-04-21D13:13:26.487000000,ORCL,N,33.16,2779
2023-04-21D13:13:28.622000000,YHOO,L,35.11,4582
2023-04-21D13:13:29.145000000,YHOO,L,35.08,2382
2023-04-21D13:13:39.842000000,DELL,O,28.32,4620
2023-04-21D13:13:41.433000000,CSCO,N,37.96,961
2023-04-21D13:13:42.222000000,AAPL,N,25.63,3
2023-04-21D13:13:42.786000000,CSCO,N,37.96,773
2023-04-21D13:13:50.366000000,IBM,O,46.18,3438
2023-04-21D13:13:52.634000000,ORCL,N,33.24,4899
2023-04-21D13:13:55.048000000,GOOG,O,42.81,827
2023-04-21D13:13:57.293000000,GOOG,O,42.81,142
2023-04-21D13:13:59.240000000,YHOO,O,35.17,1755
2023-04-21D13:14:00.268000000,IBM,N,46.19,7100
2023-04-21D13:14:00.550000000,YHOO,O,35.14,6722
2023-04-21D13:14:02.316000000,CSCO,N,38,1806
2023-04-21D13:14:05.892000000,DELL,O,28.3,712
2023-04-21D13:14:06.919000000,DELL,O,28.25,6196
2023-04-21D13:14:08.386000000,CSCO,N,37.99,257
2023-04-21D13:14:09.433000000,DELL,O,28.25,561
2023-04-21D13:14:17.722000000,AAPL,O,25.65,3765
2023-04-21D13:14:31.263000000,MSFT,O,35.98,284
2023-04-21D13:14:31.618000000,IBM,N,46.15,178
2023-04-21D13:14:32.784000000,MSFT,L,35.98,1208
2023-04-21D13:14:33.551000000,IBM,N,46.16,1184
2023-04-21D13:14:33.613000000,MSFT,L,35.98,791
2023-04-21D13:14:39.279000000,ORCL,O,33.2,435
2023-04-21D13:14:41.936000000,ORCL,N,33.21,7321
2023-04-21D13:14:42.173000000,DELL,N,28.26,1197
2023-04-21D13:14:42.778000000,NOK,O,30.48,8174
2023-04-21D13:14:51.358000000,MSFT,L,35.98,704
2023-04-21D13:14:53.209000000,NOK,N,30.51,1827
2023-04-21D13:14:54.653000000,NOK,O,30.48,4102
2023-04-21D13:14:55.131000000,CSCO,N,37.9,1990
2023-04-21D13:14:58.209000000,YHOO,O,35.18,3068
2023-04-21D13:15:02.521000000,GOOG,N,42.77,3901
2023-04-21D13:15:02.662000000,YHOO,O,35.13,97
2023-04-21D13:15:03.342000000,DELL,N,28.27,1307
2023-04-21D13:15:04.387000000,AAPL,L,25.65,1928
2023-04-21D13:15:05.579000000,DELL,N,28.27,4422
2023-04-21D13:15:07.522000000,GOOG,L,42.77,1774
2023-04-21D13:15:07.569000000,DELL,N,28.27,2686
2023-04-21D13:15:13.074000000,MSFT,L,35.99,469
2023-04-21D13:15:16.007000000,IBM,O,46.13,2671
2023-04-21D13:15:19.411000000,MSFT,N,35.93,1485
2023-04-21D13:15:22.429000000,MSFT,L,35.94,3273
2023-04-21D13:15:30.133000000,DELL,L,28.28,337
2023-04-21D13:15:34.641000000,ORCL,N,33.31,3648
2023-04-21D13:15:37.594000000,YHOO,L,35.13,726
2023-04-21D13:15:42.504000000,CSCO,L,37.88,8225
2023-04-21D13:15:42.584000000,NOK,N,30.49,616
2023-04-21D13:15:48.440000000,AAPL,O,25.67,393
2023-04-21D13:15:49.606000000,ORCL,O,33.3,37
2023-04-21D13:15:56.229000000,MSFT,N,35.88,594
2023-04-21D13:16:00.517000000,YHOO,L,35.14,7789
2023-04-21D13:16:02.611000000,CSCO,N,37.89,7595
2023-04-21D13:16:08.042000000,AAPL,N,25.7,5744
2023-04-21D13:16:15.990000000,CSCO,O,37.92,3262
2023-04-21D13:16:16.166000000,NOK,O,30.47,2833
2023-04-21D13:16:17.768000000,AAPL,N,25.66,3653
2023-04-21D13:16:27.261000000,MSFT,N,35.86,6792
2023-04-21D13:16:31.503000000,DELL,L,28.24,6336
2023-04-21D13:16:32.863000000,GOOG,N,42.8,900
2023-04-21D13:16:33.436000000,YHOO,O,35.14,5445
2023-04-21D13:16:35.464000000,ORCL,L,33.4,857
2023-04-21D13:16:36.108000000,DELL,N,28.22,79
2023-04-21D13:16:38.615000000,GOOG,L,42.76,3496
2023-04-21D13:16:39.232000000,DELL,N,28.25,3472
2023-04-21D13:16:40.328000000,CSCO,L,37.95,7244
2023-04-21D13:16:43.463000000,CSCO,N,37.92,2311
2023-04-21D13:16:44.428000000,ORCL,N,33.43,1853
2023-04-21D13:16:44.859000000,YHOO,O,35.17,868
2023-04-21D13:16:50.334000000,YHOO,O,35.14,4859
2023-04-21D13:16:50.567000000,MSFT,O,35.82,8546
2023-04-21D13:16:50.809000000,ORCL,N,33.37,3463
2023-04-21D13:16:57.034000000,DELL,O,28.21,3630
2023-04-21D13:16:59.113000000,IBM,O,46.2,3379
2023-04-21D13:17:04.650000000,AAPL,N,25.7,3352
2023-04-21D13:17:11.138000000,MSFT,L,35.82,1308
2023-04-21D13:17:13.996000000,MSFT,N,35.86,3124
2023-04-21D13:17:14.563000000,NOK,N,30.45,6106
2023-04-21D13:17:15.372000000,IBM,L,46.13,3639
2023-04-21D13:17:19.542000000,ORCL,O,33.36,360
2023-04-21D13:17:22.788000000,DELL,L,28.2,374
2023-04-21D13:17:23.045000000,GOOG,O,42.72,7670
2023-04-21D13:17:23.204000000,AAPL,O,25.65,2017
2023-04-21D13:17:24.723000000,DELL,O,28.21,125
2023-04-21D13:17:28.589000000,GOOG,O,42.72,3245
2023-04-21D13:17:32.332000000,YHOO,L,35.11,8169
2023-04-21D13:17:35.876000000,MSFT,L,35.86,3146
2023-04-21D13:17:41.708000000,CSCO,O,37.95,1786
2023-04-21D13:17:44.143000000,NOK,N,30.41,8186
2023-04-21D13:17:45.982000000,NOK,N,30.42,3569
2023-04-21D13:17:46.622000000,CSCO,L,37.94,497
2023-04-21D13:17:46.736000000,NOK,N,30.41,754
2023-04-21D13:17:49.585000000,ORCL,O,33.29,2671
2023-04-21D13:17:53.498000000,YHOO,O,35.15,3298
2023-04-21D13:17:55.828000000,AAPL,O,25.67,6400
2023-04-21D13:17:56.811000000,MSFT,L,35.88,4294
2023-04-21D13:17:59.839000000,AAPL,O,25.67,6504
2023-04-21D13:18:00.852000000,GOOG,N,42.76,3029
2023-04-21D13:18:08.515000000,ORCL,L,33.31,2274
2023-04-21D13:18:09.273000000,GOOG,N,42.74,5118
2023-04-21D13:18:10.134000000,GOOG,L,42.74,3619
2023-04-21D13:18:13.810000000,CSCO,N,37.86,559
2023-04-21D13:18:17.142000000,ORCL,O,33.34,526
2023-04-21D13:18:19.192000000,DELL,O,28.23,1651
2023-04-21D13:18:20.676000000,AAPL,O,25.61,4143
2023-04-21D13:18:21.927000000,MSFT,N,35.88,4542
2023-04-21D13:18:23.441000000,YHOO,N,35.09,6062
2023-04-21D13:18:24.239000000,NOK,N,30.4,5657
2023-04-21D13:18:32.042000000,CSCO,O,37.78,5350
2023-04-21D13:18:34.525000000,IBM,L,46.16,5752
2023-04-21D13:18:37.109000000,GOOG,L,42.69,5357
2023-04-21D13:18:44.484000000,ORCL,N,33.34,1281
2023-04-21D13:18:50.865000000,ORCL,L,33.32,40
2023-04-21D13:18:58.173000000,GOOG,L,42.69,4363
2023-04-21D13:18:59.156000000,CSCO,O,37.81,1740
2023-04-21D13:19:02.163000000,CSCO,L,37.83,1578
2023-04-21D13:19:06.114000000,MSFT,O,35.92,8322
2023-04-21D13:19:10.565000000,CSCO,N,37.76,3171
2023-04-21D13:19:12.812000000,DELL,L,28.12,2438
2023-04-21D13:19:17.135000000,AAPL,O,25.65,1354
2023-04-21D13:19:17.833000000,AAPL,O,25.68,1710
2023-04-21D13:19:19.043000000,CSCO,N,37.78,3227
2023-04-21D13:19:20.081000000,IBM,N,46.1,5015
2023-04-21D13:19:21.156000000,AAPL,O,25.68,1593
2023-04-21D13:19:27.917000000,YHOO,N,35.05,734
2023-04-21D13:19:31.344000000,CSCO,L,37.82,2805
2023-04-21D13:19:32.458000000,NOK,N,30.39,5134
2023-04-21D13:19:35.157000000,CSCO,O,37.8,1136
2023-04-21D13:19:38.507000000,CSCO,O,37.83,8229
2023-04-21D13:19:39.509000000,ORCL,N,33.32,7639
2023-04-21D13:19:45.299000000,IBM,L,46.16,3640
2023-04-21D13:19:48.517000000,MSFT,O,35.93,983
2023-04-21D13:19:50.286000000,DELL,N,28.07,174
2023-04-21D13:19:55.482000000,CSCO,L,37.81,4861
2023-04-21D13:20:06.608000000,YHOO,O,35.05,2688
2023-04-21D13:20:14.374000000,AAPL,N,25.72,3852
2023-04-21D13:20:14.413000000,NOK,O,30.37,2997
2023-04-21D13:20:18.054000000,IBM,O,46.15,1912
2023-04-21D13:20:18.575000000,AAPL,O,25.69,1843
2023-04-21D13:20:18.821000000,DELL,O,28.12,1805
2023-04-21D13:20:23.932000000,DELL,L,28.11,1522
2023-04-21D13:20:30.835000000,CSCO,O,37.71,1598
2023-04-21D13:20:37.679000000,NOK,O,30.37,1496
2023-04-21D13:20:38.410000000,YHOO,L,35.12,5685
2023-04-21D13:20:42.057000000,DELL,O,28.11,389
2023-04-21D13:20:43.486000000,IBM,O,46.17,1915
2023-04-21D13:20:44.227000000,YHOO,L,35.1,1725
2023-04-21D13:20:49.705000000,DELL,O,28.11,137
2023-04-21D13:20:49.913000000,CSCO,O,37.77,5638
2023-04-21D13:20:54.294000000,YHOO,O,35.08,5201
2023-04-21D13:20:55.165000000,DELL,O,28.13,7619
2023-04-21D13:20:58.883000000,AAPL,L,25.72,2835
2023-04-21D13:20:59.714000000,NOK,N,30.41,708
2023-04-21D13:21:08.015000000,YHOO,N,35.11,1575
2023-04-21D13:21:08.189000000,YHOO,N,35.09,58
2023-04-21D13:21:10.607000000,NOK,L,30.39,581
2023-04-21D13:21:17.544000000,DELL,L,28.12,5198
2023-04-21D13:21:17.618000000,NOK,L,30.43,1160
2023-04-21D13:21:20.063000000,GOOG,L,42.79,163
2023-04-21D13:21:24.018000000,NOK,O,30.45,187
2023-04-21D13:21:24.156000000,ORCL,O,33.36,5770
2023-04-21D13:21:25.245000000,YHOO,N,35.08,1521
2023-04-21D13:21:25.771000000,CSCO,O,37.74,58
2023-04-21D13:21:26.158000000,ORCL,O,33.35,578
2023-04-21D13:21:31.119000000,IBM,L,46.11,3625
2023-04-21D13:21:31.135000000,CSCO,N,37.74,343
2023-04-21D13:21:31.857000000,CSCO,N,37.77,1904
2023-04-21D13:21:35.299000000,NOK,N,30.43,1364
2023-04-21D13:21:36.409000000,CSCO,O,37.7,3159
2023-04-21D13:21:40.859000000,YHOO,N,35.11,759
2023-04-21D13:21:41.129000000,DELL,N,28.1,3484
2023-04-21D13:21:43.976000000,CSCO,L,37.7,4191
2023-04-21D13:21:44.111000000,NOK,O,30.41,1578
2023-04-21D13:21:45.104000000,GOOG,O,42.78,5212
2023-04-21D13:21:52.487000000,CSCO,O,37.71,156
2023-04-21D13:21:53.547000000,MSFT,O,35.87,1739
2023-04-21D13:22:01.995000000,IBM,L,46.11,557
2023-04-21D13:22:02.599000000,MSFT,L,35.9,1933
2023-04-21D13:22:02.877000000,ORCL,O,33.35,1932
2023-04-21D13:22:05.912000000,ORCL,O,33.35,3287
2023-04-21D13:22:07.966000000,DELL,L,28.05,2154
2023-04-21D13:22:08.035000000,GOOG,L,42.81,4142
2023-04-21D13:22:14.229000000,CSCO,N,37.69,3041
2023-04-21D13:22:14.379000000,MSFT,N,35.92,244
2023-04-21D13:22:16.734000000,AAPL,N,25.68,3480
2023-04-21D13:22:21.858000000,AAPL,L,25.72,154
2023-04-21D13:22:23.855000000,AAPL,L,25.72,265
2023-04-21D13:22:25.237000000,NOK,N,30.51,107
2023-04-21D13:22:29.847000000,YHOO,L,35.03,803
2023-04-21D13:22:37.545000000,DELL,N,28.02,8388
2023-04-21D13:22:42.621000000,GOOG,L,42.78,2250
2023-04-21D13:22:43.640000000,CSCO,N,37.69,804
2023-04-21D13:22:43.946000000,IBM,O,46.17,124
2023-04-21D13:22:45.137000000,CSCO,O,37.71,3196
2023-04-21D13:22:46.970000000,DELL,L,28.01,4133
2023-04-21D13:22:47.986000000,IBM,O,46.18,3845
2023-04-21D13:22:49.078000000,MSFT,O,35.83,650
2023-04-21D13:22:49.918000000,ORCL,L,33.37,1546
2023-04-21D13:22:52.784000000,MSFT,O,35.83,658
2023-04-21D13:22:56.969000000,GOOG,L,42.78,6866
2023-04-21D13:22:57.655000000,MSFT,O,35.85,5412
2023-04-21D13:23:01.524000000,ORCL,O,33.37,2477
2023-04-21D13:23:05.697000000,MSFT,N,35.81,6742
2023-04-21D13:23:12.148000000,DELL,O,28.03,1446
2023-04-21D13:23:14.283000000,CSCO,L,37.64,947
2023-04-21D13:23:15.010000000,GOOG,N,42.76,73
2023-04-21D13:23:19.095000000,DELL,O,28.02,241
2023-04-21D13:23:25.185000000,AAPL,L,25.75,2215
2023-04-21D13:23:27.004000000,ORCL,N,33.33,137
2023-04-21D13:23:28.230000000,DELL,O,28.02,130
2023-04-21D13:23:42.308000000,NOK,N,30.39,1796
2023-04-21D13:23:46.736000000,NOK,L,30.39,2988
2023-04-21D13:23:55.512000000,YHOO,O,35.07,3797
2023-04-21D13:24:06.228000000,MSFT,N,35.81,1025
2023-04-21D13:24:07.381000000,MSFT,O,35.82,4656
2023-04-21D13:24:14.529000000,ORCL,N,33.29,601
2023-04-21D13:24:18.645000000,AAPL,N,25.73,267
2023-04-21D13:24:19.347000000,IBM,N,45.99,540
